Date,Open,High,Low,Close,Volume,Market_cap
2017-10-12,0.265046,0.267468,0.248414,0.248414,245004000,10230900000
2017-10-11,0.260658,0.267843,0.259080,0.264439,161206000,10061500000
2017-10-10,0.252825,0.266560,0.241193,0.260733,384049000,9758310000
2017-10-09,0.278758,0.278758,0.240430,0.251825,610110000,10759300000
2017-10-08,0.238312,0.279944,0.237532,0.279944,529838000,9198180000
2017-10-07,0.233963,0.239336,0.233478,0.238610,77950200,9030320000
2017-10-06,0.237726,0.242424,0.233533,0.234039,167492000,9115310000
2017-10-05,0.215583,0.241023,0.215583,0.237016,404299000,8266280000
2017-10-04,0.203218,0.217024,0.202647,0.214774,123573000,7792170000
2017-10-03,0.203209,0.204808,0.198730,0.203318,48703100,7791820000
2017-10-02,0.206077,0.206556,0.199444,0.202676,77412300,7901790000
2017-10-01,0.197622,0.207185,0.196170,0.206532,51345500,7577590000
2017-09-30,0.193824,0.199826,0.193497,0.197529,54729300,7431970000
2017-09-29,0.196105,0.196203,0.187172,0.193606,72291200,7519420000
2017-09-28,0.202532,0.203271,0.191344,0.196131,117962000,7765860000
2017-09-27,0.185297,0.207687,0.185098,0.203299,249934000,7105010000
2017-09-26,0.181968,0.191247,0.180085,0.186119,70000700,6977340000
2017-09-25,0.175519,0.183665,0.174939,0.181487,35622600,6730080000
2017-09-24,0.178175,0.178939,0.174165,0.175787,20566500,6831900000
2017-09-23,0.173371,0.178672,0.171527,0.177882,32476700,6647700000
2017-09-22,0.171567,0.175870,0.169291,0.173510,37244700,6578530000
2017-09-21,0.180981,0.182109,0.171148,0.171754,43583200,6939500000
2017-09-20,0.183710,0.186229,0.180333,0.182078,34521600,7044160000
2017-09-19,0.189819,0.190680,0.181334,0.184041,54046100,7278390000
2017-09-18,0.178309,0.190019,0.178309,0.189768,88397900,6837060000
2017-09-17,0.178377,0.181121,0.171017,0.178393,49161100,6839640000
2017-09-16,0.181925,0.187417,0.172279,0.179082,84495200,6975690000
2017-09-15,0.165035,0.189184,0.150973,0.181358,289414000,6328090000
2017-09-14,0.200427,0.202010,0.164167,0.164167,152533000,7685140000
2017-09-13,0.209630,0.209674,0.196179,0.200778,105471000,8038030000
2017-09-12,0.214860,0.220623,0.207608,0.209303,94519500,8238550000
2017-09-11,0.212513,0.220057,0.210353,0.214441,138339000,8148560000
2017-09-10,0.209606,0.216529,0.197605,0.213031,117091000,8037080000
2017-09-09,0.211293,0.211892,0.206395,0.209995,51185500,8101800000
2017-09-08,0.223615,0.224308,0.206103,0.211518,151329000,8574260000
2017-09-07,0.226382,0.227210,0.219618,0.223640,103080000,8680360000
2017-09-06,0.214951,0.226860,0.214805,0.226186,163297000,8242060000
2017-09-05,0.205110,0.218674,0.190232,0.215189,242636000,7864700000
2017-09-04,0.228781,0.228781,0.195960,0.204968,239613000,8772340000
2017-09-03,0.227229,0.236443,0.218662,0.228811,186526000,8712840000
2017-09-02,0.249348,0.249680,0.217774,0.226669,329928000,9560940000
2017-09-01,0.255803,0.256162,0.243833,0.248479,283576000,9808460000
2017-08-31,0.227558,0.261038,0.225907,0.255630,432574000,8725450000
2017-08-30,0.218871,0.229805,0.217476,0.228006,181186000,8392340000
2017-08-29,0.224026,0.225926,0.214867,0.218564,269770000,8590000000
2017-08-28,0.203425,0.236260,0.196610,0.224508,542468000,7800090000
2017-08-27,0.212617,0.212617,0.197717,0.202995,193971000,8152540000
2017-08-26,0.218256,0.229086,0.210324,0.212577,184121000,8368790000
2017-08-25,0.217200,0.232184,0.203022,0.217828,504484000,8328300000
2017-08-24,0.252371,0.288783,0.212543,0.218958,1342360000,9676890000
2017-08-23,0.240987,0.297662,0.219992,0.246827,1770400000,9240380000
2017-08-22,0.194971,0.254659,0.171483,0.239286,1450040000,7475950000
2017-08-21,0.158410,0.205684,0.154856,0.191918,447089000,6074040000
2017-08-20,0.154569,0.161205,0.153432,0.158735,68542800,5926770000
2017-08-19,0.159553,0.162348,0.152305,0.155057,87062100,6117890000
2017-08-18,0.157117,0.168716,0.154162,0.158883,146539000,6024470000
2017-08-17,0.160787,0.161001,0.155909,0.157498,56084300,6165190000
2017-08-16,0.161238,0.161726,0.153087,0.160431,107920000,6182490000
2017-08-15,0.169790,0.169790,0.158244,0.161221,100614000,6510400000
2017-08-14,0.168376,0.180054,0.165289,0.169991,84388300,6457680000
2017-08-13,0.173545,0.174147,0.162625,0.168092,110199000,6655930000
2017-08-12,0.179221,0.182599,0.173242,0.173853,65229300,6873590000
2017-08-11,0.180175,0.182631,0.177627,0.179307,54059700,6910180000
2017-08-10,0.183168,0.183500,0.180013,0.180399,48162800,7023380000
2017-08-09,0.192527,0.192914,0.180629,0.182947,97805400,7382220000
2017-08-08,0.179602,0.194391,0.178487,0.192586,180028000,6886620000
2017-08-07,0.179716,0.181847,0.177605,0.179021,58052100,6891020000
2017-08-06,0.185398,0.189486,0.180298,0.180444,74161600,7108860000
2017-08-05,0.173865,0.187844,0.173267,0.184737,114270000,6666640000
2017-08-04,0.174555,0.176053,0.172224,0.173743,45170000,6693120000
2017-08-03,0.173218,0.175969,0.171730,0.174612,31479000,6639970000
2017-08-02,0.177531,0.179655,0.171618,0.173113,53441400,6805300000
2017-08-01,0.168024,0.178332,0.166124,0.177053,119957000,6440860000
2017-07-31,0.165050,0.169535,0.162002,0.167386,57273800,6326860000
2017-07-30,0.169494,0.170411,0.164094,0.165082,40621700,6497250000
2017-07-29,0.165218,0.171566,0.155475,0.169871,80897000,6333340000
2017-07-28,0.173211,0.174078,0.162183,0.165937,74649800,6639700000
2017-07-27,0.175210,0.176602,0.171980,0.173457,34575100,6716190000
2017-07-26,0.177582,0.180872,0.169060,0.173822,76584600,6807110000
2017-07-25,0.192280,0.192734,0.169797,0.178104,166807000,7370540000
2017-07-24,0.194979,0.195279,0.189835,0.192002,56632800,7466020000
2017-07-23,0.193568,0.204121,0.188722,0.195058,195682000,7411980000
2017-07-22,0.182168,0.195009,0.181447,0.193320,83913800,6975460000
2017-07-21,0.189430,0.190708,0.181098,0.182608,104722000,7253530000
2017-07-20,0.170017,0.192918,0.167718,0.188295,183292000,6510190000
2017-07-19,0.188498,0.188533,0.158188,0.168388,147778000,7217840000
2017-07-18,0.179668,0.195807,0.165966,0.188718,295841000,6879740000
2017-07-17,0.150146,0.179604,0.141425,0.177889,312685000,5749320000
2017-07-16,0.169480,0.172575,0.119770,0.148056,257944000,6489640000
2017-07-15,0.190976,0.191167,0.167118,0.170589,131779000,7312750000
2017-07-14,0.200819,0.201156,0.183369,0.190769,97037600,7689650000
2017-07-13,0.205873,0.230452,0.193357,0.200809,216750000,7883170000
2017-07-12,0.184198,0.205898,0.177162,0.205354,153023000,7053180000
2017-07-11,0.196415,0.203320,0.168265,0.185019,271415000,7520990000
2017-07-10,0.234067,0.234067,0.185418,0.203165,119367000,8962770000
2017-07-09,0.236884,0.248501,0.233416,0.233416,82755000,9070620000
2017-07-08,0.239741,0.239741,0.221769,0.236134,124578000,9180000000
2017-07-07,0.254858,0.255431,0.238892,0.239480,88408000,9758870000
2017-07-06,0.256374,0.257148,0.253303,0.254641,43845800,9816910000
2017-07-05,0.255125,0.261713,0.254275,0.256523,73292100,9769110000
2017-07-04,0.259841,0.262258,0.254387,0.254709,56008900,9949670000
2017-07-03,0.258977,0.262354,0.255666,0.259959,60367800,9916580000
2017-07-02,0.254512,0.259951,0.250944,0.259449,54095000,9745600000
2017-07-01,0.262855,0.263053,0.252966,0.254744,53611000,10065100000
2017-06-30,0.266060,0.269160,0.262242,0.262930,67764500,10187800000
2017-06-29,0.280565,0.280873,0.264175,0.265421,89745300,10743200000
2017-06-28,0.275391,0.281490,0.267840,0.280455,126278000,10545100000
2017-06-27,0.277288,0.278810,0.251052,0.276306,186951000,10617700000
2017-06-26,0.298770,0.301980,0.260819,0.277288,280100000,11440300000
2017-06-25,0.310816,0.311157,0.289148,0.298423,158845000,11901600000
2017-06-24,0.319188,0.327117,0.306487,0.311110,313710000,12222100000
2017-06-23,0.297718,0.320751,0.295551,0.319978,177221000,11400100000
2017-06-22,0.299886,0.305852,0.291519,0.297848,194551000,11482700000
2017-06-21,0.324623,0.327760,0.283614,0.296366,358493000,12429900000
2017-06-20,0.292194,0.339533,0.290147,0.324427,793610000,11188200000
2017-06-19,0.283977,0.296068,0.280233,0.296068,164955000,10873600000
2017-06-18,0.268085,0.289468,0.265078,0.284600,232512000,10265000000
2017-06-17,0.262358,0.270717,0.258105,0.268351,121948000,10045800000
2017-06-16,0.259473,0.266211,0.252408,0.262068,88152400,9935290000
2017-06-15,0.278196,0.278923,0.240868,0.259266,191548000,10662200000
2017-06-14,0.265823,0.307854,0.263202,0.278447,431096000,10188000000
2017-06-13,0.253823,0.274659,0.252200,0.266153,111937000,9728120000
2017-06-12,0.273075,0.283290,0.247476,0.253964,149942000,10466000000
2017-06-11,0.259445,0.277735,0.259113,0.272759,114566000,9943590000
2017-06-10,0.285806,0.288991,0.257879,0.260874,156721000,10953900000
2017-06-09,0.289695,0.299493,0.285884,0.286019,102482000,11115900000
2017-06-08,0.280902,0.298570,0.276441,0.289678,103152000,10848900000
2017-06-07,0.284677,0.298379,0.278874,0.279783,145839000,10994700000
2017-06-06,0.294028,0.294537,0.276248,0.284548,132720000,11355900000
2017-06-05,0.299862,0.302394,0.284600,0.294003,78433500,11581200000
2017-06-04,0.298386,0.313944,0.277185,0.299413,153488000,11524200000
2017-06-03,0.300460,0.310863,0.277563,0.294580,155454000,11604300000
2017-06-02,0.333645,0.335809,0.290710,0.303448,293677000,12885900000
2017-06-01,0.243946,0.336797,0.243946,0.333657,588819000,9330770000
2017-05-31,0.205360,0.247677,0.193839,0.246590,160620000,7854880000
2017-05-30,0.232191,0.237367,0.205324,0.205324,92808700,8881150000
2017-05-29,0.227189,0.242820,0.214777,0.232070,86555600,8689830000
2017-05-28,0.212887,0.242395,0.204652,0.229554,122253000,8142790000
2017-05-27,0.272697,0.283363,0.162345,0.212549,255532000,10430500000
2017-05-26,0.245083,0.327812,0.245083,0.271808,253935000,9374260000
2017-05-25,0.291834,0.303467,0.238308,0.246065,237805000,11245100000
2017-05-24,0.325054,0.357358,0.293009,0.295890,166168000,12525200000
2017-05-23,0.313347,0.354014,0.291893,0.323368,153050000,12074100000
2017-05-22,0.338403,0.345412,0.270091,0.317954,265699000,13039500000
2017-05-21,0.353164,0.367636,0.332222,0.336201,129765000,13608300000
2017-05-20,0.328631,0.370361,0.303941,0.351634,237792000,12663000000
2017-05-19,0.363505,0.363505,0.300794,0.327801,269894000,14006800000
2017-05-18,0.394931,0.408012,0.331116,0.364869,237644000,15128200000
2017-05-17,0.355124,0.435170,0.326358,0.394132,470974000,13603300000
2017-05-16,0.269824,0.349861,0.269824,0.349861,440882000,10335800000
2017-05-15,0.220069,0.270720,0.220069,0.270720,223923000,8429940000
2017-05-14,0.215179,0.223486,0.211186,0.220223,69732000,8242620000
2017-05-13,0.206697,0.223602,0.186980,0.214878,117101000,7917710000
2017-05-12,0.182760,0.209535,0.180984,0.206068,123635000,7000780000
2017-05-11,0.185035,0.194828,0.162431,0.183135,103699000,7023110000
2017-05-10,0.158471,0.201207,0.156363,0.186066,138792000,6014860000
2017-05-09,0.199198,0.216890,0.134406,0.160074,214002000,7560680000
2017-05-08,0.141620,0.237587,0.135105,0.198212,402611000,5375270000
2017-05-07,0.101929,0.148274,0.098938,0.141763,249029000,3868770000
2017-05-06,0.093429,0.106144,0.093429,0.101791,88394200,3546160000
2017-05-05,0.080229,0.106935,0.078704,0.093550,184430000,3045130000
2017-05-04,0.061062,0.085499,0.059283,0.078914,153374000,2313340000
2017-05-03,0.053905,0.061435,0.052283,0.060490,42869000,2042180000
2017-05-02,0.054646,0.055639,0.050710,0.053908,33814700,2070240000
2017-05-01,0.051580,0.057779,0.049317,0.055115,61730100,1954090000
2017-04-30,0.052807,0.054646,0.049574,0.051607,41974200,2000600000
2017-04-29,0.044558,0.057719,0.044558,0.052868,114359000,1688070000
2017-04-28,0.034843,0.045111,0.034784,0.044475,81121600,1320040000
2017-04-27,0.032827,0.035376,0.032157,0.034816,16661600,1243640000
2017-04-26,0.032390,0.033509,0.032183,0.032797,11921700,1227080000
2017-04-25,0.031409,0.033826,0.031297,0.032346,13469200,1189920000
2017-04-24,0.031236,0.031436,0.030738,0.031384,6333250,1183370000
2017-04-23,0.031878,0.031974,0.030742,0.031278,4976320,1207680000
2017-04-22,0.033122,0.033279,0.031422,0.031770,9020550,1254840000
2017-04-21,0.029727,0.034044,0.029216,0.032780,28245700,1126210000
2017-04-20,0.030259,0.030611,0.027493,0.029984,25650400,1135700000
2017-04-19,0.033181,0.033387,0.029687,0.030173,13265600,1245350000
2017-04-18,0.033638,0.034021,0.032866,0.033183,8970210,1262530000
2017-04-17,0.033400,0.034060,0.032955,0.033655,7933260,1253560000
2017-04-16,0.033880,0.034002,0.033194,0.033462,5980280,1271610000
2017-04-15,0.033528,0.034281,0.033277,0.033955,4972610,1258400000
2017-04-14,0.034262,0.035127,0.032986,0.033779,8869300,1285920000
2017-04-13,0.034459,0.035574,0.033461,0.034383,15872400,1292790000
2017-04-12,0.033002,0.034794,0.032477,0.034336,13437000,1238110000
2017-04-11,0.033677,0.034576,0.032035,0.032952,11301000,1263420000
2017-04-10,0.034123,0.035091,0.032806,0.033598,12012700,1280150000
2017-04-09,0.035799,0.035799,0.032327,0.034020,15695600,1343050000
2017-04-08,0.036355,0.036894,0.034932,0.035849,14782600,1363900000
2017-04-07,0.032740,0.036935,0.030789,0.036319,36825000,1228290000
2017-04-06,0.035672,0.036843,0.029463,0.032665,48264600,1338210000
2017-04-05,0.037386,0.040178,0.035214,0.035544,42360300,1402530000
2017-04-04,0.033032,0.040702,0.028324,0.037455,78538100,1239170000
2017-04-03,0.060291,0.061594,0.027447,0.033023,155550000,2261800000
2017-04-02,0.021938,0.071441,0.021696,0.061159,230622000,820232000
2017-04-01,0.021743,0.022798,0.019664,0.021892,30657700,812963000
2017-03-31,0.013049,0.021776,0.013049,0.020889,72699400,487885000
2017-03-30,0.010125,0.014126,0.010125,0.013276,19821800,378563000
2017-03-29,0.009526,0.010101,0.009520,0.010101,3344230,356171000
2017-03-28,0.009568,0.009644,0.009280,0.009514,3111280,357724000
2017-03-27,0.009482,0.010053,0.009155,0.009597,6336150,354514000
2017-03-26,0.009159,0.009840,0.009079,0.009545,5475230,342448000
2017-03-25,0.010502,0.010711,0.009040,0.009116,11334900,392674000
2017-03-24,0.010528,0.010825,0.009135,0.010518,24493700,393620000
2017-03-23,0.007284,0.010582,0.007258,0.010582,12315100,271965000
2017-03-22,0.006908,0.007460,0.006882,0.007301,4652530,257915000
2017-03-21,0.006996,0.007075,0.006792,0.006909,3021440,261234000
2017-03-20,0.006915,0.007112,0.006761,0.006975,3423710,258208000
2017-03-19,0.006736,0.007198,0.006556,0.006912,4241970,251511000
2017-03-18,0.006137,0.007396,0.006118,0.006710,7223300,229142000
2017-03-17,0.006406,0.006406,0.005970,0.006116,3442010,239193000
2017-03-16,0.006319,0.006409,0.006213,0.006394,3860210,235622000
2017-03-15,0.006370,0.006500,0.006301,0.006314,1376090,237552000
